id_municipio,nome_municipio,sigla_uf,nome_regiao,gap_meta_2024,alunos_no_teste,soma_proba,soma_peso,prob_media_alfabetizacao
5103254,Colniza,MT,Centro-Oeste,-6.07,62,29.38188049530569,68.02999949455261,0.43189593875652454
1501402,Belém,PA,Norte,-0.41333333,1245,654.3723349173396,1514.6399940252304,0.4320315966161126
4321808,Três de Maio,RS,Sul,-7.92,38,17.61186895915181,40.73538541793823,0.4323481606582823
4313375,Nova Santa Rita,RS,Sul,-3.77,44,22.446308893173622,51.90681612491608,0.4324347083657679
4202107,Barra Velha,SC,Sul,,57,57.81084814543465,133.6399998664856,0.4325864127745523
5107008,Poxoréu,MT,Centro-Oeste,-15.353333,43,21.817502362837907,50.43000066280365,0.4326294284372307
3501152,Alumínio,SP,Sudeste,-5.15,31,14.348531536153525,33.14404737949371,0.4329142838792521
2103307,Codó,MA,Nordeste,-5.38,173,83.79793949134779,193.27999901771545,0.4335572222538511
4322004,Triunfo,RS,Sul,-0.35,58,26.803738572740556,61.79867136478424,0.4337267773043835
3525201,Jarinu,SP,Sudeste,-5.12,63,28.802561703863258,66.34637224674225,0.43412413864538807
2103000,Caxias,MA,Nordeste,-5.82,216,112.96153067640961,259.77999925613403,0.4348353645387206
4208203,Itajaí,SC,Sul,,334,239.27941805801646,550.1600017547607,0.43492696178352425
2506301,Guarabira,PB,Nordeste,-6.66,66,32.05478232885225,73.65999913215637,0.4351721790186485
3529906,Miracatu,SP,Sudeste,-5.84,31,14.562086842812416,33.41876661777496,0.43574578946510406
4310207,Ijuí,RS,Sul,-5.53,131,62.36703542021022,143.1067317724228,0.43580783830204545
2609402,Moreno,PE,Nordeste,-4.41,61,27.64397291642778,63.429999113082886,0.4358185921955344
3534302,Orlândia,SP,Sudeste,-5.66,41,20.179401106712966,46.256054639816284,0.4362542647410085
2112902,Vitória do Mearim,MA,Nordeste,-5.09,41,19.621743807930095,44.9000004529953,0.4370098799547143
3303302,Niterói,RJ,Sudeste,-4.64,341,189.02025043484258,432.4700014591217,0.43707135708165257
2602605,Brejo da Madre de Deus,PE,Nordeste,-4.48,61,27.513720067835436,62.93000030517578,0.4372115038043711
5104609,Itiquira,MT,Centro-Oeste,-5.97,36,17.88217100758162,40.90000081062317,0.43721688638541517
1506583,Santa Maria das Barreiras,PA,Norte,-4.37,30,15.57639727385562,35.62000048160553,0.4372935728032739
4317608,Santo Antônio da Patrulha,RS,Sul,-3.3933334,43,21.418202423670106,48.92810499668121,0.43774845613013014
5100409,Alto Garças,MT,Centro-Oeste,-6.19,34,15.8506601012771,36.18999922275543,0.43798453831716505
3525003,Jandira,SP,Sudeste,-5.67,119,59.30210876657169,135.3024801015854,0.4382928437235411
3515152,Engenheiro Coelho,SP,Sudeste,-4.42,31,15.94109578296615,36.34986054897308,0.43854627066558305
1702554,Augustinópolis,TO,Norte,-4.93,30,14.156489809143602,32.269999861717224,0.438688871081708
3516309,Francisco Morato,SP,Sudeste,6.3433332,328,164.48351208249437,374.9277160167694,0.4387072629091457
2206209,Miguel Alves,PI,Nordeste,-6.37,50,23.307043909045355,53.110000133514404,0.4388447345218087
2703205,Igreja Nova,AL,Nordeste,-5.24,34,15.716042875537658,35.800000071525574,0.4389956101714594
1503903,Juruti,PA,Norte,-14.913333,132,67.56483280146198,153.8699995279312,0.43910335353707003
3522307,Itapetininga,SP,Sudeste,4.88,238,113.87916348224014,259.2937457561493,0.4391897812658269
4320107,Sarandi,RS,Sul,0.27333334,42,21.595091215259067,49.13099777698517,0.43954106760223444
3301900,Itaboraí,RJ,Sudeste,-4.74,340,185.30073629280778,420.7299997806549,0.44042672590358
3511706,Charqueada,SP,Sudeste,-5.7,31,14.668440142876719,33.2834974527359,0.4407121025579292
3136702,Juiz de Fora,MG,Sudeste,0.72,507,271.54266652694434,616.0899990797043,0.44075162221845215
1301001,Carauari,AM,Norte,6.8333335,62,33.403834458734146,75.74000000953674,0.4410329344405615
2103208,Chapadinha,MA,Nordeste,-5.36,103,47.69692429303211,108.09999942779541,0.44122964426924827
3530102,Mirandópolis,SP,Sudeste,-4.4,30,15.125698430922085,34.23934054374695,0.4417637194734014
3513009,Cotia,SP,Sudeste,-0.48666668,414,211.195162801997,478.056103348732,0.4417790324662679
2112407,Turiaçu,MA,Nordeste,-6.22,50,24.028673701936064,54.39000070095062,0.4417847654397271
4208807,Jaguaruna,SC,Sul,5.22,54,32.7854687674118,74.18000078201294,0.4419718040143452
3531100,Mongaguá,SP,Sudeste,-5.14,118,62.12279069012333,140.53739202022552,0.44203745207668926
3543907,Rio Claro,SP,Sudeste,0.27333334,252,124.60880910282404,281.74321365356445,0.44227794340432575
1502772,Curionópolis,PA,Norte,-4.82,37,19.44989649930294,43.93999934196472,0.442646718037781
3540705,Porto Ferreira,SP,Sudeste,-5.1,65,31.695166520915464,71.55299854278564,0.44296070278540606
3550605,São Roque,SP,Sudeste,-4.58,98,47.60475516848396,107.40387737751007,0.4432312531991718
2211308,Valença do Piauí,PI,Nordeste,-4.64,32,15.159273912631472,34.19000005722046,0.44338326666454747
4316808,Santa Cruz do Sul,RS,Sul,3.06,157,78.86171938729098,177.73964369297028,0.4436923454371143
1506195,Rurópolis,PA,Norte,-3.65,42,21.835331612398942,49.17999994754791,0.4439880365125466
2106326,Maracaçumé,MA,Nordeste,-3.66,51,25.144315185630408,56.630000591278076,0.44401050544052145
4308607,Garibaldi,RS,Sul,8.083333,41,20.871157362299932,46.971925377845764,0.44433259216884863
3300803,Cachoeiras de Macacu,RJ,Sudeste,-4.85,70,39.27657780510684,88.38999927043915,0.4443554489115418
2611606,Recife,PE,Nordeste,6.23,1521,734.4578678546397,1651.6399911642075,0.4446839939598068
3523107,Itaquaquecetuba,SP,Sudeste,-8.99,684,329.9014326153877,741.4179660081863,0.4449601274050393
3502507,Aparecida,SP,Sudeste,-5.85,43,20.39168495046941,45.79775857925415,0.4452550863418588
3508009,Buri,SP,Sudeste,-5.1,44,20.532075429403594,46.061397433280945,0.44575450536740474
2706406,Pão de Açúcar,AL,Nordeste,-5.28,44,20.52356250371931,46.04000008106232,0.44577676949573447
2107506,Paço do Lumiar,MA,Nordeste,-4.83,210,110.65067921498456,248.03000009059906,0.446118127543308
1100338,Nova Mamoré,RO,Norte,-2.79,72,36.947917219644545,82.73999905586243,0.44655447958971967
5103304,Comodoro,MT,Centro-Oeste,-3.69,30,14.751697768879213,33.02999997138977,0.4466151311431115
4304200,Candelária,RS,Sul,-1.14,45,21.754821935222832,48.704171538352966,0.44667266166495845
4304408,Canela,RS,Sul,-3.23,81,43.28241783487507,96.84298813343048,0.4469339357356514
1303700,Santo Antônio do Içá,AM,Norte,8.243333,101,48.09506611142148,107.60999894142151,0.44693863567085873
5007695,São Gabriel do Oeste,MS,Centro-Oeste,-0.47666666,79,37.33165442108913,83.49000012874603,0.4471392306087163
4306403,Dois Irmãos,RS,Sul,2.78,47,22.02077207820398,49.22504186630249,0.44734897611694113
3552205,Sorocaba,SP,Sudeste,-2.0966666,960,486.4015874381126,1086.2530567646027,0.44777925770525
2611002,Petrolândia,PE,Nordeste,-4.65,62,29.121068742547493,65.0299996137619,0.4478097634247068
2100600,Amarante do Maranhão,MA,Nordeste,-5.57,38,19.06232588628119,42.55999982357025,0.4478929973050479
5003702,Dourados,MS,Centro-Oeste,-2.1066666,475,255.61673436864226,570.0199975967407,0.4484346785136435
4309100,Gramado,RS,Sul,-0.74666667,68,34.09842018836327,75.97743058204651,0.44879670090371204
3554003,Tatuí,SP,Sudeste,-4.77,182,86.52186081342045,192.49150693416595,0.4494840431739765
1302900,Maués,AM,Norte,2.3766668,81,43.59258081311395,96.96999895572662,0.4495470896417862
1304401,Urucurituba,AM,Norte,,40,20.277592111776507,45.089999318122864,0.44971373737915327
1705508,Colinas do Tocantins,TO,Norte,-4.78,69,35.47734338730247,78.84999978542328,0.4499346034730242
2106607,Matões,MA,Nordeste,-1.2,41,21.02045917424777,46.60000014305115,0.4510828135133016
3135050,Jaíba,MG,Sudeste,-3.0066667,82,43.40359002903543,96.18999898433685,0.4512276794607626
2609501,Nazaré da Mata,PE,Nordeste,-4.19,40,18.4507074706761,40.889999747276306,0.4512278695209605
2610707,Paulista,PE,Nordeste,2.0866666,328,160.65893528384274,355.2299966812134,0.4522673670152341
5105150,Juína,MT,Centro-Oeste,-11.123333,79,41.67354116866141,92.03999972343445,0.452776415622379
4318903,São Luiz Gonzaga,RS,Sul,-0.76666665,44,21.862513970031266,48.263580083847046,0.45298160501251866
4302105,Bento Gonçalves,RS,Sul,-5.2466664,157,84.12858719218052,185.66667771339417,0.45311624158022734
4205407,Florianópolis,SC,Sul,,453,346.1026716403406,763.4500004053116,0.4533403254392514
3555000,Tupã,SP,Sudeste,-4.883333,67,32.33085849896603,71.29995048046112,0.4534485407227023
5105507,Vila Bela da Santíssima Trindade,MT,Centro-Oeste,-0.74,32,16.86679885594181,37.18999993801117,0.45353048895013803
2504306,Catolé do Rocha,PB,Nordeste,-4.11,33,17.385292617139186,38.32999932765961,0.45356882134338183
5008008,Terenos,MS,Centro-Oeste,-12.343333,48,23.255619770032766,51.25999987125397,0.45367966891225564
2508901,Mamanguape,PB,Nordeste,-5.49,62,30.04535633745067,66.20999956130981,0.45378880133700894
3511003,Castilho,SP,Sudeste,-5.25,31,14.78485193452473,32.57651507854462,0.45385001737838604
5102504,Cáceres,MT,Centro-Oeste,-5.3,144,72.13357719318958,158.92999792099,0.4538701197809734
4310009,Ibirubá,RS,Sul,2.9633334,30,14.442438293121377,31.803220510482788,0.4541187358167374
3303807,Paraty,RJ,Sudeste,-4.83,65,39.56994705879729,87.1300003528595,0.4541483633484073
4313060,Nova Hartz,RS,Sul,3.6566668,42,22.42346774542537,49.35454976558685,0.45433435928252447
2925204,Pojuca,BA,Nordeste,-3.22,39,17.74031745452962,39.0,0.4548799347315287
3305000,São João da Barra,RJ,Sudeste,-4.61,85,48.51514644946329,106.56999897956848,0.4552420654406178
2602902,Cabo de Santo Agostinho,PE,Nordeste,-4.13,307,151.06214414452822,331.8099970817566,0.45526700663966774
3500303,Aguaí,SP,Sudeste,-4.5333333,56,28.55098514099402,62.70780611038208,0.45530192988631824
2606606,Ibimirim,PE,Nordeste,1.4566667,44,20.47435628471955,44.94999969005585,0.4554918003536501
2110005,Santa Luzia,MA,Nordeste,-4.24,124,61.82075363625344,135.70999884605408,0.45553573179512963
2616407,Vitória de Santo Antão,PE,Nordeste,-5.5,152,73.60971093221069,161.55999898910522,0.4556184166426898
3509700,Campos do Jordão,SP,Sudeste,-4.75,70,35.827782852558535,78.53721165657043,0.4561886282546826
4218301,Três Barras,SC,Sul,1.6833333,32,22.655331983337184,49.640000343322754,0.456392663711668
5000609,Amambai,MS,Centro-Oeste,-6.03,50,24.8975382316847,54.53999924659729,0.4565005239386401
2100055,Açailândia,MA,Nordeste,-6.31,191,93.75273375670234,205.2599996328354,0.45675111528990153
1500859,Anapu,PA,Norte,-5.12,30,17.866046911099474,39.10000026226044,0.4569321429990857
2607653,Itambé,PE,Nordeste,-5.15,45,24.4865770578206,53.53000056743622,0.4574365178078564
2612505,Santa Cruz do Capibaribe,PE,Nordeste,-4.5,170,83.43682783882021,182.20000088214874,0.4579408750540518
2806701,São Cristóvão,SE,Nordeste,-21.31,117,60.73973225264435,132.5799994468689,0.4581364648216464
2607901,Jaboatão dos Guararapes,PE,Nordeste,-3.78,670,330.74400038641113,721.8699985742569,0.45817668145185886
4304804,Carlos Barbosa,RS,Sul,-0.8066667,37,18.603026887269653,40.55845081806183,0.45867202795095907
3546306,Santa Cruz das Palmeiras,SP,Sudeste,-5.02,46,24.596975908048172,53.59370148181915,0.4589527356380175
2109908,Santa Inês,MA,Nordeste,-0.37333333,130,68.68033886498245,149.55999982357025,0.4592159597887256
1100205,Porto Velho,RO,Norte,-5.173333,826,442.09996896098386,962.1700029373169,0.45948217842100575
5200258,Águas Lindas de Goiás,GO,Centro-Oeste,-5.1,479,248.58342803525258,540.9999996423721,0.4594887767090177
1506138,Redenção,PA,Norte,-4.14,183,95.2554903688489,207.29999935626984,0.45950550248261673
4111258,Itaperuçu,PR,Sul,-3.91,74,37.8460339841245,82.33000016212463,0.4596870388630865
3519600,Ibitinga,SP,Sudeste,-4.98,70,35.776328219708326,77.79480123519897,0.4598807073437318
2102101,Brejo,MA,Nordeste,-4.89,49,23.84153399290171,51.81999969482422,0.46008363823442866
3556206,Valinhos,SP,Sudeste,-4.82,125,63.004395233068564,136.93080008029938,0.46011850654579783
3536505,Paulínia,SP,Sudeste,-5.16,156,78.98139691203332,171.48248744010925,0.4605799582865148
3523206,Itararé,SP,Sudeste,-4.0,71,34.633886512483635,75.19517052173615,0.4605865811883791
3535804,Paranapanema,SP,Sudeste,-5.04,37,19.77173891915702,42.92492091655731,0.46061212221198344
1504208,Marabá,PA,Norte,-4.71,429,249.55912721260609,541.4000020027161,0.46095147079691756
2607604,Ilha de Itamaracá,PE,Nordeste,-4.44,33,16.95810078462946,36.77000069618225,0.46119392068410214
1500800,Ananindeua,PA,Norte,-4.9066668,594,328.7188713176223,712.3900003433228,0.46143105764988634
3301306,Casimiro de Abreu,RJ,Sudeste,-4.16,73,41.6968362640575,90.35999989509583,0.46145237176256954
2602803,Buíque,PE,Nordeste,-4.54,87,41.978562097137264,90.8799991607666,0.4619119991724168
3543006,Ribeirão Branco,SP,Sudeste,-4.45,34,16.348810527427496,35.39123356342316,0.4619452017158281
3509205,Cajamar,SP,Sudeste,-4.8,132,69.89497206523686,151.23759150505066,0.46215343268609693
3556701,Vinhedo,SP,Sudeste,-4.72,87,42.79636910422288,92.48641848564148,0.46273139132171087
3543402,Ribeirão Preto,SP,Sudeste,-0.93333334,723,374.1999254882527,807.7485598325729,0.46326288166433305
3522505,Itapevi,SP,Sudeste,-4.9,470,238.48036661393868,514.7001157999039,0.4633384747608079
2108603,Pinheiro,MA,Nordeste,-4.46,76,46.65419223746366,100.68000078201294,0.4633908608967621
2614006,Serrita,PE,Nordeste,-4.35,41,19.89958067142212,42.93999993801117,0.46342758966347125
4211900,Palhoça,SC,Sul,,283,242.45473811177573,522.929998755455,0.46364664235902475
2613503,São José do Belmonte,PE,Nordeste,-5.42,66,31.84804811806865,68.68999946117401,0.46364897900560154
3115300,Cataguases,MG,Sudeste,-4.7533336,71,40.516202683058104,87.34999871253967,0.4638374731566165
2507507,João Pessoa,PB,Nordeste,-0.50666666,838,471.82785315247816,1016.1000014543533,0.46435178867940813
1716505,Pedro Afonso,TO,Norte,-4.46,35,17.24823963672722,37.140000224113464,0.4644114036792238
2202000,Buriti dos Lopes,PI,Nordeste,-6.1,47,22.297556242269604,48.00999987125397,0.464435665529345
3554508,Tietê,SP,Sudeste,-5.18,34,16.948290229387734,36.48861813545227,0.464481558782869
2109106,Presidente Dutra,MA,Nordeste,-4.18,71,35.93835891295131,77.3299993276596,0.4647401943025335
3550308,São Paulo,SP,Sudeste,-0.04,14283,7574.429676547194,16297.84142613411,0.4647504831162091
5007406,Rio Verde de Mato Grosso,MS,Centro-Oeste,-5.33,45,24.17658351021481,52.02000069618225,0.4647555399204201
3548500,Santos,SP,Sudeste,-1.4966667,364,191.9707604157366,413.0156615972519,0.4648026171049537
4313904,Panambi,RS,Sul,2.16,83,41.275843634194416,88.77351427078247,0.4649567382033822
2601052,Araçoiaba,PE,Nordeste,-5.55,31,15.692051892510857,33.7400004863739,0.465087482700191
2605202,Escada,PE,Nordeste,-4.23,58,28.512596650655954,61.14999997615814,0.46627304434624317
3534708,Ourinhos,SP,Sudeste,-2.9633334,142,71.31959506496476,152.81173300743103,0.4667154390657724
5108600,Vila Rica,MT,Centro-Oeste,-5.25,41,21.89001072000109,46.88999950885773,0.4668375122474883
3548708,São Bernardo do Campo,SP,Sudeste,-4.05,1026,561.0499669916263,1201.203682422638,0.4670731327263976
5107909,Sinop,MT,Centro-Oeste,-8.946667,397,213.38331357426378,456.8300017118454,0.46709566529051993
4310801,Ivoti,RS,Sul,-0.39,44,22.9553766472302,49.143401861190796,0.4671100448452749
2104057,Estreito,MA,Nordeste,-4.16,84,44.54673419014171,95.36000049114227,0.467142763849708
4310108,Igrejinha,RS,Sul,-6.6666665,65,33.18207703081482,71.01144683361053,0.4672778616743992
5002308,Brasilândia,MS,Centro-Oeste,-4.67,36,18.809251965949734,40.22999942302704,0.467542934022107
1301803,Ipixuna,AM,Norte,,31,17.042494350270694,36.44999969005585,0.46755814801612094
3510807,Casa Branca,SP,Sudeste,-5.65,40,21.300070988832523,45.53303325176239,0.4677938074333778
2614857,Tamandaré,PE,Nordeste,-5.66,33,16.229182495055902,34.6899995803833,0.4678346120313381
3509601,Campo Limpo Paulista,SP,Sudeste,-4.96,124,67.09301556337581,143.39689791202545,0.467883312263405
1100809,Candeias do Jamari,RO,Norte,-5.09,53,29.75535992371161,63.5900000333786,0.46792514401781604
5219753,Santo Antônio do Descoberto,GO,Centro-Oeste,-5.95,146,72.71663306606226,155.38999938964844,0.46796211694242656
5105622,Mirassol d'Oeste,MT,Centro-Oeste,-16.17,57,28.96769787277258,61.899999499320984,0.4679757367864008
2604106,Caruaru,PE,Nordeste,-4.16,497,250.21103523271535,534.5499993562698,0.4680778889421592
3509007,Caieiras,SP,Sudeste,4.8533335,169,83.85752746898879,179.10446393489838,0.46820456412225253
3513504,Cubatão,SP,Sudeste,-4.63,190,102.38161955355187,218.54182994365692,0.46847607883555864
3522109,Itanhaém,SP,Sudeste,-4.26,200,112.7116677511201,240.545147895813,0.4685676212431388
1506708,Santana do Araguaia,PA,Norte,-4.22,95,52.973001605772104,113.0,0.46878762482984165
2207801,Paulistana,PI,Nordeste,-5.64,40,19.659758833121423,41.92000091075897,0.46898278640246044
2100907,Araioses,MA,Nordeste,-3.94,37,19.904576435803566,42.42999994754791,0.46911563658754796
3530706,Mogi Guaçu,SP,Sudeste,-4.72,217,110.84103040932868,236.12972402572632,0.46940736015620194
3300209,Araruama,RJ,Sudeste,-4.8,198,117.87288463513963,250.9699981212616,0.46966922547525697
3300258,Arraial do Cabo,RJ,Sudeste,-4.86,67,40.12973754209932,85.42000007629395,0.46979322765461184
2608800,Lajedo,PE,Nordeste,-5.27,57,28.45626036568512,60.519999265670776,0.4701959800225342
5002407,Caarapó,MS,Centro-Oeste,-0.58,56,31.188898229183163,66.3199999332428,0.47027892431510354
2601904,Bezerros,PE,Nordeste,-4.71,52,25.462931030098837,54.1199996471405,0.4704902290487026
3552106,Socorro,SP,Sudeste,-3.2366667,31,16.722997475438586,35.53716814517975,0.47057766131280465
3520301,Iguape,SP,Sudeste,6.846667,52,26.14950878743879,55.56186020374298,0.47063774847619666
4105201,Cerro Azul,PR,Sul,-4.18,32,16.925479821838856,35.96000027656555,0.4706751860863825
3508504,Caçapava,SP,Sudeste,-4.46,95,53.30367707327059,113.24507868289948,0.470693099366619
5218003,Porangatu,GO,Centro-Oeste,-4.68,52,26.059294402742054,55.34999978542328,0.4708092954610076
3305604,Silva Jardim,RJ,Sudeste,-4.08,40,22.682971384931385,48.13000011444092,0.4712855044877839
1721000,Palmas,TO,Norte,-3.54,411,252.87849380147867,536.5500010251999,0.4713046189885327
3541406,Presidente Prudente,SP,Sudeste,-4.3,265,140.23188757083457,297.2701075077057,0.47173221938300525
5004304,Iguatemi,MS,Centro-Oeste,-6.45,32,15.758153235701279,33.38000011444092,0.4720836783006468
4321907,Três Passos,RS,Sul,-0.37666667,37,18.81509452462803,39.82156419754028,0.4724850694285437
4307906,Farroupilha,RS,Sul,2.5633333,96,49.27112206518992,104.27896535396576,0.4724933921039918
5106232,Nova Olímpia,MT,Centro-Oeste,-4.82,40,20.032799629067057,42.37999939918518,0.4726946652446677
1707009,Dianópolis,TO,Norte,-4.66,32,16.979236510716042,35.84999990463257,0.47361887185171153
2609600,Olinda,PE,Nordeste,-3.38,451,221.05831821791972,466.47999811172485,0.47388595247973503
3135209,Januária,MG,Sudeste,8.513333,102,53.7241953690537,113.32000088691711,0.4740927898744502
1302702,Manicoré,AM,Norte,0.78,89,45.954030793628746,96.89999985694885,0.4742418045559296
5002209,Bonito,MS,Centro-Oeste,-4.41,57,29.31222758971943,61.80000030994415,0.4743078874224996
5105101,Juara,MT,Centro-Oeste,-9.67,60,31.864684190411133,67.1599988937378,0.4744592721156565
2211001,Teresina,PI,Nordeste,-5.18,1103,570.6887365123122,1202.769995212555,0.47447869400122455
2509701,Monteiro,PB,Nordeste,-4.14,51,25.551136663649263,53.82999920845032,0.47466351550007463
2921005,Mata de São João,BA,Nordeste,-4.31,72,34.19090923685507,72.0,0.4748737394007649
3522208,Itapecerica da Serra,SP,Sudeste,-3.8533332,279,145.98739533978622,307.2733379602432,0.47510596366377517
4117602,Palmas,PR,Sul,-4.04,98,57.28395187232692,120.52999889850616,0.47526717328325546
3300100,Angra dos Reis,RJ,Sudeste,-3.82,281,156.72011230406412,329.73000037670135,0.475298311118244
1303403,Parintins,AM,Norte,6.9666667,181,99.45613864257184,209.2400003671646,0.47532086822811526
2510808,Patos,PB,Nordeste,-5.83,123,63.56159900190392,133.6499993801117,0.4755824863203288
3519071,Hortolândia,SP,Sudeste,-3.65,369,198.1009129902144,416.4577430486679,0.4756807054180861
1718204,Porto Nacional,TO,Norte,-3.85,115,68.10822074913487,143.17999947071075,0.4756825045460854
4322608,Venâncio Aires,RS,Sul,-2.31,66,33.98060962617262,71.41442716121674,0.47582275706646826
3549102,São João da Boa Vista,SP,Sudeste,-4.22,101,53.4489902885527,112.0896703004837,0.47684135518705373
2202208,Campo Maior,PI,Nordeste,-4.59,74,37.80783297574505,79.2299998998642,0.4771908749656562
2205508,José de Freitas,PI,Nordeste,-4.96,61,29.895528293557582,62.62999892234802,0.47733560287337123
3502903,Araçoiaba da Serra,SP,Sudeste,-5.03,57,31.371599752612404,65.7135204076767,0.4773994690588446
2601102,Araripina,PE,Nordeste,-3.84,146,73.96885636438542,154.89999949932098,0.47752651132003177
2600708,Aliança,PE,Nordeste,-4.12,30,15.461677883135884,32.36999976634979,0.4776545565257946
4213500,Porto Belo,SC,Sul,,41,28.471435032659866,59.5900000333786,0.47778880712723515
1508084,Tucumã,PA,Norte,-3.51,72,42.249703400842016,88.41000080108643,0.4778837576972721
3510500,Caraguatatuba,SP,Sudeste,-4.25,230,123.99189816294277,259.29737067222595,0.4781841707129346
3512209,Conchal,SP,Sudeste,-4.31,49,26.048779696437446,54.422568917274475,0.47863928907937314
2106904,Monção,MA,Nordeste,-4.63,33,17.266488389170796,36.0699999332428,0.4786938846999462
3553807,Taquarituba,SP,Sudeste,-4.54,30,16.039731687548272,33.50546967983246,0.4787197983140906
2111102,São João dos Patos,MA,Nordeste,-4.38,40,20.293217732219773,42.390000224113464,0.4787265304300711
3300704,Cabo Frio,RJ,Sudeste,-4.22,320,202.29172139453553,422.50000071525574,0.4787969729043154
3551702,Sertãozinho,SP,Sudeste,-4.36,220,115.3405405838974,240.77977180480957,0.4790291963454443
3528502,Mairiporã,SP,Sudeste,-4.15,132,69.44813120205987,144.9514490365982,0.47911305242988766
3305208,São Pedro da Aldeia,RJ,Sudeste,-3.95,179,104.73423694958262,218.5800005197525,0.479157455853872
1300060,Amaturá,AM,Norte,-2.85,32,16.78832131937955,34.99999940395355,0.47966633157951316
2105401,Itapecuru Mirim,MA,Nordeste,-4.41,113,56.06174892323749,116.779998421669,0.48006293612721096
4321451,Teutônia,RS,Sul,2.9166667,45,22.31798679464966,46.48673069477081,0.4800937054745422
2603801,Capoeiras,PE,Nordeste,-4.79,34,16.441257100528357,34.239999771118164,0.48017690451028416
2709152,Teotônio Vilela,AL,Nordeste,-4.55,63,34.49111036485464,71.76999962329865,0.48057838297184297
2604502,Chã Grande,PE,Nordeste,-4.09,46,23.19565003018947,48.260000109672546,0.480639245285465
3556453,Vargem Grande Paulista,SP,Sudeste,-3.97,86,44.471385695000336,92.50973427295685,0.48072114836892954
2112456,Turilândia,MA,Nordeste,-3.91,33,18.167290398666474,37.790000200271606,0.48074332633996386
2111300,São Luís,MA,Nordeste,4.7,903,489.28837183072227,1017.25000166893,0.4809912715930022
3303955,Pinheiral,RJ,Sudeste,-4.73,44,24.079824147631022,50.05999970436096,0.48101926268156403
3539806,Poá,SP,Sudeste,-4.23,155,87.34019767943184,181.4186531305313,0.4814289830307046
3538006,Pindamonhangaba,SP,Sudeste,-4.23,206,115.06311610565757,238.88270378112793,0.48167202683322824
5005806,Nioaque,MS,Centro-Oeste,-4.32,32,17.650780421075094,36.640000104904175,0.48173527212169903
3522406,Itapeva,SP,Sudeste,-4.41,149,81.81386319774096,169.7543351650238,0.48195448509875755
3531902,Morro Agudo,SP,Sudeste,-4.12,39,21.476203205286602,44.55044460296631,0.4820648457424519
3512803,Cosmópolis,SP,Sudeste,-4.48,89,45.20275651947925,93.7610377073288,0.4821059751981179
2205805,Luzilândia,PI,Nordeste,-4.67,42,20.487252478504754,42.489999532699585,0.4821664557265554
5108402,Várzea Grande,MT,Centro-Oeste,-9.616667,582,311.4394686801608,645.8900001049042,0.4821865466713797
2600500,Águas Belas,PE,Nordeste,-3.72,56,28.0540886800046,58.13999950885773,0.48252646916053915
4111803,Jacarezinho,PR,Sul,-4.13,45,28.133232915499125,58.25000023841858,0.48297395365406287
4204806,Curitibanos,SC,Sul,1.49,58,39.2189216409444,81.13000094890594,0.4834083715300792
1508357,Vitória do Xingu,PA,Norte,-3.21,47,26.192489836321467,54.18000018596649,0.4834346575566412
3300506,Bom Jardim,RJ,Sudeste,-4.87,35,19.340091251791947,39.93999934196472,0.4842286322091004
2613008,São Bento do Una,PE,Nordeste,-4.0,74,36.84558595712769,76.03999996185303,0.4845553126724357
5104807,Jaciara,MT,Centro-Oeste,-9.183333,55,28.711220885952542,59.239999413490295,0.48465937154304467
3514908,Elias Fausto,SP,Sudeste,-4.13,32,16.477612239897688,33.97987747192383,0.4849226502806686
1100452,Buritis,RO,Norte,-4.96,62,33.46077449010809,68.98999977111816,0.4850090535022156
2113009,Vitorino Freire,MA,Nordeste,-4.78,36,19.247837326522642,39.66999959945679,0.485198828355577
2803005,Itabaianinha,SE,Nordeste,-3.47,60,30.404749140855788,62.65999913215637,0.485233794477543
4315701,Rio Pardo,RS,Sul,-6.1666665,47,26.536702852792963,54.64019584655762,0.4856626599090933
4313201,Nova Petrópolis,RS,Sul,8.18,45,23.8860645784333,49.159496903419495,0.48588911772959587
3304300,Rio Bonito,RJ,Sudeste,-4.01,97,58.15597711471053,119.59999930858612,0.4862539920644924
1502152,Canaã dos Carajás,PA,Norte,-2.95,212,125.89371468360818,258.88999831676483,0.48628265094108014
2108306,Penalva,MA,Nordeste,-4.07,57,30.130808927030134,61.96000015735626,0.4862945263155043
4119509,Piraquara,PR,Sul,-3.59,195,114.00337040010827,234.26000010967255,0.4866531646321855
3526407,Laranjal Paulista,SP,Sudeste,-4.27,46,24.22811843719753,49.77830958366394,0.4867203936782261
5104104,Guarantã do Norte,MT,Centro-Oeste,8.67,69,38.19244922964954,78.4499990940094,0.4868381092507367
5002951,Chapadão do Sul,MS,Centro-Oeste,-5.87,69,35.92799467807189,73.78000020980835,0.4869611625901785
1505031,Novo Progresso,PA,Norte,-3.07,66,38.21217347927186,78.46999943256378,0.48696538493174024
3507605,Bragança Paulista,SP,Sudeste,-4.63,251,141.52487763996248,290.57998967170715,0.4870427512914951
4205803,Garuva,SC,Sul,-4.19,33,23.46322905070175,48.15000033378601,0.4872944732720596
1301654,Guajará,AM,Norte,-2.99,31,18.66063797145879,38.21000027656555,0.4883705269927329
4207304,Imbituba,SC,Sul,,60,45.31877384064297,92.77999973297119,0.4884541277330706
3552403,Sumaré,SP,Sudeste,-2.7433333,424,232.63794809198245,475.7149519920349,0.4890280347881048
